Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,acute-phase response (GO:0006953),2/15,0.0009673256915685464,0.005851587611496,0,0,51.08974358974359,354.61264900622035,CEBPB;IL6
GO_Biological_Process_2021,catecholamine metabolic process (GO:0006584),2/15,0.0009673256915685464,0.005851587611496,0,0,51.08974358974359,354.61264900622035,TH;COMT
GO_Biological_Process_2021,regulation of superoxide anion generation (GO:0032928),2/15,0.0009673256915685464,0.005851587611496,0,0,51.08974358974359,354.61264900622035,GSTP1;SOD1
GO_Biological_Process_2021,response to ethanol (GO:0045471),2/15,0.0009673256915685464,0.005851587611496,0,0,51.08974358974359,354.61264900622035,TH;SOD1
GO_Biological_Process_2021,lipoxygenase pathway (GO:0019372),2/15,0.0009673256915685464,0.005851587611496,0,0,51.08974358974359,354.61264900622035,PON1;PTGS2
GO_Biological_Process_2021,placenta development (GO:0001890),2/15,0.0009673256915685464,0.005851587611496,0,0,51.08974358974359,354.61264900622035,LEP;SOD1
GO_Biological_Process_2021,positive regulation of heterotypic cell-cell adhesion (GO:0034116),2/15,0.0009673256915685464,0.005851587611496,0,0,51.08974358974359,354.61264900622035,IL10;TNF
GO_Biological_Process_2021,prostanoid biosynthetic process (GO:0046457),2/15,0.0009673256915685464,0.005851587611496,0,0,51.08974358974359,354.61264900622035,PTGS2;PTGS1
GO_Biological_Process_2021,cellular response to reactive oxygen species (GO:0034614),3/63,0.000986757056094704,0.0059331908819052,0,0,16.845762711864406,116.5909841318411,IL6;FOS;RELA
GO_Biological_Process_2021,positive regulation of DNA-binding transcription factor activity (GO:0051091),5/246,0.0009882459452641248,0.0059331908819052,0,0,7.169323724248381,49.60870159071449,IL10;IKBKB;IL6;TNF;RELA
GO_Biological_Process_2021,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",3/65,0.0010806151273438,0.0064634545257234,0,0,16.300710770913067,111.3375195785075,CNR1;NPY;OPRM1
GO_Biological_Process_2021,regulation of amyloid-beta clearance (GO:1900221),2/16,0.0011033108979298,0.0065017989077266,0,0,47.43809523809524,323.02684960773564,IL4;TNF
GO_Biological_Process_2021,regulation of ATP biosynthetic process (GO:2001169),2/16,0.0011033108979298,0.0065017989077266,0,0,47.43809523809524,323.02684960773564,IL4;PARP1
GO_Biological_Process_2021,regulation of isotype switching (GO:0045191),2/16,0.0011033108979298,0.0065017989077266,0,0,47.43809523809524,323.02684960773564,IL10;IL4
GO_Biological_Process_2021,regulation of phosphate metabolic process (GO:0019220),2/16,0.0011033108979298,0.0065017989077266,0,0,47.43809523809524,323.02684960773564,IKBKB;IL4
GO_Biological_Process_2021,positive regulation of phosphorylation (GO:0042327),5/253,0.0011197234062576,0.0065742583815939,0,0,6.964487832484437,47.321421493622026,LEP;LEPR;TNF;FGF2;HIF1A
GO_Biological_Process_2021,cellular response to organic cyclic compound (GO:0071407),4/150,0.0012097358272477,0.0070509055332651,0,0,9.349078885214928,62.80106560050356,RAD51;CASP3;NR3C1;TNF
GO_Biological_Process_2021,response to cytokine (GO:0034097),4/150,0.0012097358272477,0.0070509055332651,0,0,9.349078885214928,62.80106560050356,SELP;CASP3;PTPN2;RELA
GO_Biological_Process_2021,positive regulation of cell differentiation (GO:0045597),5/258,0.0012212902674403,0.0070923656621897,0,0,6.825116150058942,45.78183750472012,IL6;CEBPB;GJA1;CREB1;NGF
GO_Biological_Process_2021,regulation of cellular respiration (GO:0043457),2/17,0.0012479263816052,0.007143148499726,0,0,44.27333333333333,296.02354900771934,IL4;NOS2
GO_Biological_Process_2021,regulation of establishment of endothelial barrier (GO:1903140),2/17,0.0012479263816052,0.007143148499726,0,0,44.27333333333333,296.02354900771934,IKBKB;TNF
GO_Biological_Process_2021,negative regulation of cytokine production involved in immune response (GO:0002719),2/17,0.0012479263816052,0.007143148499726,0,0,44.27333333333333,296.02354900771934,IL10;TNF
GO_Biological_Process_2021,negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706),2/17,0.0012479263816052,0.007143148499726,0,0,44.27333333333333,296.02354900771934,IL10;CDKN1A
GO_Biological_Process_2021,cellular response to decreased oxygen levels (GO:0036294),3/69,0.0012848405832421,0.0073021011083191,0,0,15.309707241910631,101.91856788975562,PTGS2;TP53;HIF1A
GO_Biological_Process_2021,negative regulation of cellular catabolic process (GO:0031330),3/69,0.0012848405832421,0.0073021011083191,0,0,15.309707241910631,101.91856788975562,IL10;LEP;LEPR
GO_Biological_Process_2021,positive regulation of protein kinase activity (GO:0045860),4/154,0.0013331132242603,0.0075495809189497,0,0,9.09793103448276,60.23047150309676,ADCYAP1;CDKN1A;CALM2;TNF
GO_Biological_Process_2021,carbohydrate homeostasis (GO:0033500),3/70,0.0013394224420028,0.0075585075614082,0,0,15.08044523146977,99.76493834840984,IL6;LEPR;PTPN2
GO_Biological_Process_2021,positive regulation of NF-kappaB transcription factor activity (GO:0051092),4/155,0.0013652810012509,0.0075594160856112,0,0,9.037223110299156,59.61309342731236,IKBKB;IL6;TNF;RELA
GO_Biological_Process_2021,myeloid leukocyte differentiation (GO:0002573),3/71,0.001395443326832,0.0075594160856112,0,0,14.857926221335992,97.6840765741026,IL4;CDKN1A;PARP1
GO_Biological_Process_2021,regulation of cell differentiation (GO:0045595),4/156,0.0013979878020556,0.0075594160856112,0,0,8.977313974591652,59.00538332062974,CEBPB;BDNF;NGF;TNF
GO_Biological_Process_2021,regulation of brown fat cell differentiation (GO:0090335),2/18,0.001401119074102,0.0075594160856112,0,0,41.50416666666667,272.7024639719935,LEP;PTGS2
GO_Biological_Process_2021,cellular response to alkaloid (GO:0071312),2/18,0.001401119074102,0.0075594160856112,0,0,41.50416666666667,272.7024639719935,RAD51;CASP3
GO_Biological_Process_2021,regulation of multicellular organism growth (GO:0040014),2/18,0.001401119074102,0.0075594160856112,0,0,41.50416666666667,272.7024639719935,GHSR;SOD1
GO_Biological_Process_2021,regulation of transforming growth factor beta production (GO:0071634),2/18,0.001401119074102,0.0075594160856112,0,0,41.50416666666667,272.7024639719935,PTGS2;HIF1A
GO_Biological_Process_2021,leukocyte tethering or rolling (GO:0050901),2/18,0.001401119074102,0.0075594160856112,0,0,41.50416666666667,272.7024639719935,SELP;TNF
GO_Biological_Process_2021,negative regulation of biosynthetic process (GO:0009890),2/18,0.001401119074102,0.0075594160856112,0,0,41.50416666666667,272.7024639719935,IL6;GSTP1
GO_Biological_Process_2021,negative regulation of fibroblast proliferation (GO:0048147),2/18,0.001401119074102,0.0075594160856112,0,0,41.50416666666667,272.7024639719935,GSTP1;TP53
GO_Biological_Process_2021,negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804),2/18,0.001401119074102,0.0075594160856112,0,0,41.50416666666667,272.7024639719935,GSTP1;PTPN2
GO_Biological_Process_2021,positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050),2/18,0.001401119074102,0.0075594160856112,0,0,41.50416666666667,272.7024639719935,PTGS2;FGF2
GO_Biological_Process_2021,positive regulation of nitric-oxide synthase activity (GO:0051000),2/18,0.001401119074102,0.0075594160856112,0,0,41.50416666666667,272.7024639719935,HIF1A;TNF
GO_Biological_Process_2021,response to ionizing radiation (GO:0010212),3/72,0.0014529173598998,0.0078124882954882,0,0,14.641857037582904,95.67255535603778,CDKN1A;RAD51;TP53
GO_Biological_Process_2021,cellular response to starvation (GO:0009267),4/158,0.0014650377523377,0.007851225806991,0,0,8.859829825347067,57.81813547016711,CEBPB;CDKN1A;ALB;TP53
GO_Biological_Process_2021,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),7/547,0.0014746927375612,0.0078765361267067,0,0,4.571919191919192,29.805738502219626,IL4;TRIM71;CDKN1A;NR3C1;TP53;TNF;RELA
GO_Biological_Process_2021,defense response to Gram-negative bacterium (GO:0050829),3/73,0.0015118584971978,0.0080481267334163,0,0,14.431961259079904,93.72715422574888,SELP;IL6;NOS2
GO_Biological_Process_2021,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),6/404,0.001550025235419,0.0081523766502507,0,0,5.260229720028715,34.03097236389537,TRIM71;BDNF;CASP3;NGF;FGF2;PTPN2
GO_Biological_Process_2021,regulation of bicellular tight junction assembly (GO:2000810),2/19,0.0015628361432182,0.0081523766502507,0,0,39.06078431372549,252.3816124789644,IKBKB;TNF
GO_Biological_Process_2021,leukocyte adhesion to vascular endothelial cell (GO:0061756),2/19,0.0015628361432182,0.0081523766502507,0,0,39.06078431372549,252.3816124789644,SELP;TNF
GO_Biological_Process_2021,negative regulation of nervous system development (GO:0051961),2/19,0.0015628361432182,0.0081523766502507,0,0,39.06078431372549,252.3816124789644,IL6;TNF
GO_Biological_Process_2021,prostaglandin biosynthetic process (GO:0001516),2/19,0.0015628361432182,0.0081523766502507,0,0,39.06078431372549,252.3816124789644,PTGS2;PTGS1
GO_Biological_Process_2021,positive regulation of protein kinase B signaling (GO:0051897),4/161,0.0015697757394263,0.0081523766502507,0,0,8.689215901603339,56.10472483601524,LEP;TNF;F3;FGF2
GO_Biological_Process_2021,regulation of cytokine-mediated signaling pathway (GO:0001959),3/74,0.0015722805311692,0.0081523766502507,0,0,14.227978037717833,91.84484428909244,IKBKB;TNF;PTPN2
GO_Biological_Process_2021,regulation of peptide hormone secretion (GO:0090276),3/74,0.0015722805311692,0.0081523766502507,0,0,14.227978037717833,91.84484428909244,IL6;NOS2;TNF
GO_Biological_Process_2021,positive regulation of immune response (GO:0050778),3/75,0.0016341970902516,0.0084187508165543,0,0,14.029661016949152,90.02277439194485,IL10;IFNB1;IL2
GO_Biological_Process_2021,positive regulation of T cell activation (GO:0050870),3/75,0.0016341970902516,0.0084187508165543,0,0,14.029661016949152,90.02277439194485,IL4;IL6;LEP
GO_Biological_Process_2021,cortical actin cytoskeleton organization (GO:0030866),2/20,0.0017330249930707,0.0088141430380061,0,0,36.888888888888886,234.53538144866536,IKBKB;TNF
GO_Biological_Process_2021,energy reserve metabolic process (GO:0006112),2/20,0.0017330249930707,0.0088141430380061,0,0,36.888888888888886,234.53538144866536,LEP;LEPR
GO_Biological_Process_2021,xenobiotic transport (GO:0042908),2/20,0.0017330249930707,0.0088141430380061,0,0,36.888888888888886,234.53538144866536,SLC22A4;GJA1
GO_Biological_Process_2021,negative regulation of osteoclast differentiation (GO:0045671),2/20,0.0017330249930707,0.0088141430380061,0,0,36.888888888888886,234.53538144866536,IL4;TLR3
GO_Biological_Process_2021,regulation of MAPK cascade (GO:0043408),4/166,0.001755760545008,0.0088795592433534,0,0,8.418901660280971,53.416694777354685,IL6;LEP;GSTP1;FGF2
GO_Biological_Process_2021,cellular response to UV (GO:0034644),3/77,0.0017625674891315,0.0088795592433534,0,0,13.649106733852497,86.54876375985512,CDKN1A;PARP1;TP53
GO_Biological_Process_2021,positive regulation of endothelial cell proliferation (GO:0001938),3/77,0.0017625674891315,0.0088795592433534,0,0,13.649106733852497,86.54876375985512,F3;FGF2;HIF1A
GO_Biological_Process_2021,extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192),2/21,0.0019116332618349,0.0094516356630045,0,0,34.94561403508772,218.75246008365065,IL4;CASP3
GO_Biological_Process_2021,hydrogen peroxide catabolic process (GO:0042744),2/21,0.0019116332618349,0.0094516356630045,0,0,34.94561403508772,218.75246008365065,CAT;MPO
GO_Biological_Process_2021,innate immune response in mucosa (GO:0002227),2/21,0.0019116332618349,0.0094516356630045,0,0,34.94561403508772,218.75246008365065,IL4;NOS2
GO_Biological_Process_2021,sensory perception of pain (GO:0019233),2/21,0.0019116332618349,0.0094516356630045,0,0,34.94561403508772,218.75246008365065,OPRK1;OPRM1
GO_Biological_Process_2021,positive regulation of T cell cytokine production (GO:0002726),2/21,0.0019116332618349,0.0094516356630045,0,0,34.94561403508772,218.75246008365065,IL4;IL6
GO_Biological_Process_2021,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522),2/21,0.0019116332618349,0.0094516356630045,0,0,34.94561403508772,218.75246008365065,HIF1A;RELA
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),4/171,0.001956540020486,0.0096438099157907,0,0,8.164773900474913,50.92024651792556,IKBKB;GJA1;TNF;RELA
GO_Biological_Process_2021,regulation of NIK/NF-kappaB signaling (GO:1901222),3/80,0.0019666634684019,0.0096638817201169,0,0,13.11534228483381,81.72716481511092,TNF;TLR3;RELA
GO_Biological_Process_2021,positive regulation of ERK1 and ERK2 cascade (GO:0070374),4/172,0.0019985236143311,0.0097903135340087,0,0,8.11576354679803,50.44228307365171,ADCYAP1;OPRM1;TNF;FGF2
GO_Biological_Process_2021,cellular response to nerve growth factor stimulus (GO:1990090),2/22,0.0020986088221217,0.0100948141232783,0,0,33.196666666666665,204.7066016298905,BDNF;NGF
GO_Biological_Process_2021,regulation of membrane protein ectodomain proteolysis (GO:0051043),2/22,0.0020986088221217,0.0100948141232783,0,0,33.196666666666665,204.7066016298905,IL10;TNF
GO_Biological_Process_2021,regulation of platelet activation (GO:0010543),2/22,0.0020986088221217,0.0100948141232783,0,0,33.196666666666665,204.7066016298905,SELP;NOS3
GO_Biological_Process_2021,female gonad development (GO:0008585),2/22,0.0020986088221217,0.0100948141232783,0,0,33.196666666666665,204.7066016298905,CEBPB;SOD1
GO_Biological_Process_2021,microglial cell activation (GO:0001774),2/22,0.0020986088221217,0.0100948141232783,0,0,33.196666666666665,204.7066016298905,IL4;TNF
GO_Biological_Process_2021,negative regulation of phosphate metabolic process (GO:0045936),2/22,0.0020986088221217,0.0100948141232783,0,0,33.196666666666665,204.7066016298905,CDKN1A;TP53
GO_Biological_Process_2021,regulation of nucleic acid-templated transcription (GO:1903506),6/430,0.0021225218354944,0.010179181295149,0,0,4.931098382749326,30.35165194732124,ESRRA;CEBPB;NR3C1;TP53;HIF1A;RELA
GO_Biological_Process_2021,positive regulation of developmental process (GO:0051094),4/177,0.0022178402089626,0.0106044635141116,0,0,7.879210683675503,48.151601224877965,CEBPB;GJA1;LEP;TNF
GO_Biological_Process_2021,regulation of mononuclear cell migration (GO:0071675),2/23,0.0022938997797408,0.0108383371249885,0,0,31.614285714285717,192.1358830518865,IL4;TNF
GO_Biological_Process_2021,negative regulation of phosphoprotein phosphatase activity (GO:0032515),2/23,0.0022938997797408,0.0108383371249885,0,0,31.614285714285717,192.1358830518865,IKBKB;TNF
GO_Biological_Process_2021,positive regulation of interleukin-17 production (GO:0032740),2/23,0.0022938997797408,0.0108383371249885,0,0,31.614285714285717,192.1358830518865,IL6;IL2
GO_Biological_Process_2021,positive regulation of morphogenesis of an epithelium (GO:1905332),2/23,0.0022938997797408,0.0108383371249885,0,0,31.614285714285717,192.1358830518865,GJA1;FGF2
GO_Biological_Process_2021,regulated exocytosis (GO:0045055),4/180,0.0023571183303265,0.0111041828127773,0,0,7.743730407523511,46.85201174464181,SELP;ANXA5;ALB;SOD1
GO_Biological_Process_2021,positive regulation of endothelial cell migration (GO:0010595),3/86,0.0024176553170784,0.0113558692393362,0,0,12.163569532366756,73.28498444166618,NOS3;FGF2;HIF1A
GO_Biological_Process_2021,innate immune response (GO:0045087),5/302,0.0024332202258044,0.0113954624651313,0,0,5.800992379939748,34.91350295617755,IL4;IKBKB;NOS2;TLR3;RELA
GO_Biological_Process_2021,negative regulation of cytokine production (GO:0001818),4/182,0.002453251778971,0.0114556815526807,0,0,7.655947307245253,46.01485305847713,IL10;GHSR;IL6;TNF
GO_Biological_Process_2021,regulation of cytokine production involved in immune response (GO:0002718),2/24,0.0024974544715199,0.0115606805536733,0,0,30.175757575757576,180.82772265045523,IL10;TNF
GO_Biological_Process_2021,regulation of monooxygenase activity (GO:0032768),2/24,0.0024974544715199,0.0115606805536733,0,0,30.175757575757576,180.82772265045523,NOS3;LEP
GO_Biological_Process_2021,positive regulation of p38MAPK cascade (GO:1900745),2/24,0.0024974544715199,0.0115606805536733,0,0,30.175757575757576,180.82772265045523,LEP;XDH
GO_Biological_Process_2021,regulation of cation channel activity (GO:2001257),3/89,0.0026652062067465,0.012222109272244,0,0,11.737485218762318,69.57363668099114,OPRM1;NOS1;CALM2
GO_Biological_Process_2021,second-messenger-mediated signaling (GO:0019932),3/89,0.0026652062067465,0.012222109272244,0,0,11.737485218762318,69.57363668099114,NOS2;NOS3;NOS1
GO_Biological_Process_2021,regulation of heterotypic cell-cell adhesion (GO:0034114),2/25,0.0027092214667341,0.012222109272244,0,0,28.86231884057971,170.60787877251963,IL10;TNF
GO_Biological_Process_2021,regulation of interferon-alpha production (GO:0032647),2/25,0.0027092214667341,0.012222109272244,0,0,28.86231884057971,170.60787877251963,IL10;TLR3
GO_Biological_Process_2021,energy derivation by oxidation of organic compounds (GO:0015980),2/25,0.0027092214667341,0.012222109272244,0,0,28.86231884057971,170.60787877251963,LEP;LEPR
GO_Biological_Process_2021,regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314),2/25,0.0027092214667341,0.012222109272244,0,0,28.86231884057971,170.60787877251963,NOS1;CALM2
GO_Biological_Process_2021,response to dsRNA (GO:0043331),2/25,0.0027092214667341,0.012222109272244,0,0,28.86231884057971,170.60787877251963,IFNB1;TLR3
GO_Biological_Process_2021,negative regulation of cell junction assembly (GO:1901889),2/25,0.0027092214667341,0.012222109272244,0,0,28.86231884057971,170.60787877251963,IKBKB;TNF
GO_Biological_Process_2021,peripheral nervous system development (GO:0007422),2/25,0.0027092214667341,0.012222109272244,0,0,28.86231884057971,170.60787877251963,BDNF;NGF
GO_Biological_Process_2021,cellular amino acid catabolic process (GO:0009063),3/90,0.0027510681486443,0.0123759319250282,0,0,11.601987142022208,68.40260161476276,NOS2;NOS3;NOS1
GO_Biological_Process_2021,toll-like receptor signaling pathway (GO:0002224),3/91,0.0028386212902618,0.0127339275296297,0,0,11.469568567026194,67.26256005179015,IKBKB;TLR3;CTSB
GO_Biological_Process_2021,regulation of biomineral tissue development (GO:0070167),2/26,0.0029291495645146,0.0130302280070472,0,0,27.65833333333333,161.33225176560768,CEBPB;NOS3
GO_Biological_Process_2021,negative regulation of cell development (GO:0010721),2/26,0.0029291495645146,0.0130302280070472,0,0,27.65833333333333,161.33225176560768,IL6;TNF
GO_Biological_Process_2021,negative regulation of interleukin-1 beta production (GO:0032691),2/26,0.0029291495645146,0.0130302280070472,0,0,27.65833333333333,161.33225176560768,GHSR;GSTP1
GO_Biological_Process_2021,regulation of heart contraction (GO:0008016),3/93,0.0030188450509972,0.0133919320734514,0,0,11.213559322033898,65.07094981846889,TH;NOS1;CALM2
GO_Biological_Process_2021,cellular response to tumor necrosis factor (GO:0071356),4/194,0.0030873809468704,0.013620296608155,0,0,7.168058076225045,41.43447326720284,IKBKB;TP53;TNF;RELA
GO_Biological_Process_2021,regulation of programmed cell death (GO:0043067),4/194,0.0030873809468704,0.013620296608155,0,0,7.168058076225045,41.43447326720284,ALB;TP53;TNF;CTSB
GO_Biological_Process_2021,negative regulation of catalytic activity (GO:0043086),2/27,0.0031571877933943,0.0137760352624338,0,0,26.550666666666668,152.8806924349947,NOS1;TP53
GO_Biological_Process_2021,negative regulation of endothelial cell apoptotic process (GO:2000352),2/27,0.0031571877933943,0.0137760352624338,0,0,26.550666666666668,152.8806924349947,IL10;IL4
GO_Biological_Process_2021,positive regulation of gene silencing by miRNA (GO:2000637),2/27,0.0031571877933943,0.0137760352624338,0,0,26.550666666666668,152.8806924349947,IL6;TP53
GO_Biological_Process_2021,positive regulation of nitric oxide biosynthetic process (GO:0045429),2/27,0.0031571877933943,0.0137760352624338,0,0,26.550666666666668,152.8806924349947,PTGS2;TNF
GO_Biological_Process_2021,regulation of cellular macromolecule biosynthetic process (GO:2000112),6/468,0.0032309686589892,0.0140595557177269,0,0,4.51669758812616,25.903140037222613,ESRRA;CEBPB;NR3C1;TP53;HIF1A;RELA
GO_Biological_Process_2021,cellular response to interleukin-6 (GO:0071354),2/28,0.0033932854104427,0.0145965007393152,0,0,25.52820512820513,145.15226845892406,IL6;RELA
GO_Biological_Process_2021,mucosal immune response (GO:0002385),2/28,0.0033932854104427,0.0145965007393152,0,0,25.52820512820513,145.15226845892406,IL4;NOS2
GO_Biological_Process_2021,positive regulation of monooxygenase activity (GO:0032770),2/28,0.0033932854104427,0.0145965007393152,0,0,25.52820512820513,145.15226845892406,HIF1A;TNF
GO_Biological_Process_2021,positive regulation of nitric oxide metabolic process (GO:1904407),2/28,0.0033932854104427,0.0145965007393152,0,0,25.52820512820513,145.15226845892406,PTGS2;TNF
GO_Biological_Process_2021,regulation of MAP kinase activity (GO:0043405),3/97,0.0034000615372731,0.0145965007393152,0,0,10.734222863324918,61.01291215314324,GSTP1;TNF;FGF2
GO_Biological_Process_2021,negative regulation of neuron death (GO:1901215),3/98,0.0034997531619937,0.0149841978544342,0,0,10.620695807314895,60.06070217490676,BDNF;NGF;SOD1
GO_Biological_Process_2021,regulation of calcium ion transmembrane transporter activity (GO:1901019),2/29,0.003637391901652,0.015449241667389,0,0,24.58148148148148,138.06160472746063,NOS1;CALM2
GO_Biological_Process_2021,regulation of DNA biosynthetic process (GO:2000278),2/29,0.003637391901652,0.015449241667389,0,0,24.58148148148148,138.06160472746063,CDKN1A;FGF2
GO_Biological_Process_2021,negative regulation of wound healing (GO:0061045),2/29,0.003637391901652,0.015449241667389,0,0,24.58148148148148,138.06160472746063,FGF2;TNF
GO_Biological_Process_2021,regulation of macrophage activation (GO:0043030),2/30,0.0038894569775629,0.0161756843572083,0,0,23.702380952380956,131.5360247568533,IL4;IL6
GO_Biological_Process_2021,extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625),2/30,0.0038894569775629,0.0161756843572083,0,0,23.702380952380956,131.5360247568533,NGF;TNF
GO_Biological_Process_2021,regulation of striated muscle contraction (GO:0006942),2/30,0.0038894569775629,0.0161756843572083,0,0,23.702380952380956,131.5360247568533,NOS1;CALM2
GO_Biological_Process_2021,response to alcohol (GO:0097305),2/30,0.0038894569775629,0.0161756843572083,0,0,23.702380952380956,131.5360247568533,TH;SOD1
GO_Biological_Process_2021,long-chain fatty acid biosynthetic process (GO:0042759),2/30,0.0038894569775629,0.0161756843572083,0,0,23.702380952380956,131.5360247568533,GSTP1;PTGS2
GO_Biological_Process_2021,maintenance of blood-brain barrier (GO:0035633),2/30,0.0038894569775629,0.0161756843572083,0,0,23.702380952380956,131.5360247568533,GJA1;IL6
GO_Biological_Process_2021,TRIF-dependent toll-like receptor signaling pathway (GO:0035666),2/30,0.0038894569775629,0.0161756843572083,0,0,23.702380952380956,131.5360247568533,IKBKB;TLR3
GO_Biological_Process_2021,positive regulation of B cell proliferation (GO:0030890),2/30,0.0038894569775629,0.0161756843572083,0,0,23.702380952380956,131.5360247568533,IL4;IL2
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway (GO:0097193),3/102,0.003916369909112,0.0162032195462487,0,0,10.189522342064716,56.47634563461178,CEBPB;CDKN1A;TP53
GO_Biological_Process_2021,positive regulation of cell growth (GO:0030307),3/102,0.003916369909112,0.0162032195462487,0,0,10.189522342064716,56.47634563461178,BDNF;NGF;IL2
GO_Biological_Process_2021,regulation of insulin secretion (GO:0050796),3/104,0.0041355232166901,0.0169913862318014,0,0,9.986742742070817,54.808656542076136,IL6;NOS2;TNF
GO_Biological_Process_2021,regulation of developmental growth (GO:0048638),2/31,0.0041494305763322,0.0169913862318014,0,0,22.88390804597701,125.51329647647898,LEP;SOD1
GO_Biological_Process_2021,MyD88-independent toll-like receptor signaling pathway (GO:0002756),2/31,0.0041494305763322,0.0169913862318014,0,0,22.88390804597701,125.51329647647898,IKBKB;TLR3
GO_Biological_Process_2021,positive regulation of mononuclear cell migration (GO:0071677),2/31,0.0041494305763322,0.0169913862318014,0,0,22.88390804597701,125.51329647647898,IL4;TNF
GO_Biological_Process_2021,small GTPase mediated signal transduction (GO:0007264),3/106,0.0043620059122089,0.0177245446998342,0,0,9.791838077999012,53.21690930347532,CDKN1A;TP53;FGF2
GO_Biological_Process_2021,positive regulation of protein serine/threonine kinase activity (GO:0071902),3/106,0.0043620059122089,0.0177245446998342,0,0,9.791838077999012,53.21690930347532,CALM2;TNF;FGF2
GO_Biological_Process_2021,B cell proliferation (GO:0042100),2/32,0.0044172628619499,0.0177245446998342,0,0,22.12,119.93983901217388,IL10;IFNB1
GO_Biological_Process_2021,regulation of cell migration involved in sprouting angiogenesis (GO:0090049),2/32,0.0044172628619499,0.0177245446998342,0,0,22.12,119.93983901217388,PTGS2;FGF2
GO_Biological_Process_2021,liver development (GO:0001889),2/32,0.0044172628619499,0.0177245446998342,0,0,22.12,119.93983901217388,CEBPB;IL6
GO_Biological_Process_2021,negative regulation of DNA biosynthetic process (GO:2000279),2/32,0.0044172628619499,0.0177245446998342,0,0,22.12,119.93983901217388,CDKN1A;TP53
GO_Biological_Process_2021,positive regulation of immune effector process (GO:0002699),2/32,0.0044172628619499,0.0177245446998342,0,0,22.12,119.93983901217388,IL10;IL2
GO_Biological_Process_2021,positive regulation of interleukin-10 production (GO:0032733),2/32,0.0044172628619499,0.0177245446998342,0,0,22.12,119.93983901217388,IL4;IL6
GO_Biological_Process_2021,regulation of cell growth (GO:0001558),4/217,0.004599889963958,0.0184110884021076,0,0,6.386595434677028,34.370886882453775,CDKN1A;GJA1;TP53;IL2
GO_Biological_Process_2021,regulation of interleukin-17 production (GO:0032660),2/33,0.0046929042205557,0.0185969430278598,0,0,21.405376344086022,114.769284503242,IL6;IL2
GO_Biological_Process_2021,regulation of protein localization to cell surface (GO:2000008),2/33,0.0046929042205557,0.0185969430278598,0,0,21.405376344086022,114.769284503242,BDNF;TNF
GO_Biological_Process_2021,negative regulation of smooth muscle cell proliferation (GO:0048662),2/33,0.0046929042205557,0.0185969430278598,0,0,21.405376344086022,114.769284503242,IL10;CDKN1A
GO_Biological_Process_2021,positive regulation of ATP metabolic process (GO:1903580),2/33,0.0046929042205557,0.0185969430278598,0,0,21.405376344086022,114.769284503242,IL4;HIF1A
GO_Biological_Process_2021,modulation of chemical synaptic transmission (GO:0050804),3/109,0.0047156292449601,0.0186407423371321,0,0,9.51327150623601,50.961386472579775,BDNF;NGF;TNF
GO_Biological_Process_2021,response to endoplasmic reticulum stress (GO:0034976),3/110,0.0048372449287101,0.0190272910126851,0,0,9.42388721685411,50.24260607496928,CEBPB;TP53;ATF6
GO_Biological_Process_2021,response to tumor necrosis factor (GO:0034612),3/110,0.0048372449287101,0.0190272910126851,0,0,9.42388721685411,50.24260607496928,IKBKB;CASP3;RELA
GO_Biological_Process_2021,Fc-epsilon receptor signaling pathway (GO:0038095),3/111,0.0049607453352679,0.0194651358732749,0,0,9.336158192090396,49.539515879892285,IKBKB;FOS;RELA
GO_Biological_Process_2021,negative regulation of blood vessel endothelial cell migration (GO:0043537),2/34,0.0049763052626568,0.0194783321187819,0,0,20.735416666666666,109.96131585023592,FGF2;TNF
GO_Biological_Process_2021,Fc receptor signaling pathway (GO:0038093),3/112,0.0050861387351963,0.0198595686066224,0,0,9.25003887420308,48.85164139792481,IKBKB;FOS;RELA
GO_Biological_Process_2021,negative regulation of transcription by RNA polymerase II (GO:0000122),7/684,0.0051082688756126,0.0198973302301303,0,0,3.6209748892171354,19.107503216438516,IL4;CEBPB;PARP1;NR3C1;TP53;TNF;RELA
GO_Biological_Process_2021,blood vessel diameter maintenance (GO:0097746),2/35,0.0052674168210299,0.0201245566104899,0,0,20.10606060606061,105.480720831743,NOS3;NOS1
GO_Biological_Process_2021,cellular response to hydrogen peroxide (GO:0070301),2/35,0.0052674168210299,0.0201245566104899,0,0,20.10606060606061,105.480720831743,IL6;RELA
